source_index,word,category
25219,asing - aseng,涉敏
25219,proksi asing aseng,涉敏
25219,gelap mata,涉政
25225,orang-orang bejad,低俗色情
25225,tabiatnya kasar,低俗色情
25228,kampret,低俗色情
25229,sarap,低俗色情
25229,obat lu habis,涉敏
25230,idiot,涉敏
25233,kafir,宗教
25237,anjir,低俗色情
25239,allah swt,宗教
25239,perangilah orang2 yang tidak beriman kepada allah,暴力恐怖
25239,dungu & biadab,低俗色情
25240,ajaran sesat,宗教
25241,bersihkan oknum brutal,涉政
25246,bangke,低俗色情
25249,setan,低俗色情
25255,rohingya&kristen&afghanistan&yahudi&palestina&islam&teroris,宗教
25258,cebong,涉政
25260,china???,涉敏
25262,memek&ngewe&ngentot,低俗色情
25265,sodok memeknya,低俗色情
25265,kontol,低俗色情
25265,sex,低俗色情
25266,congor lu,低俗色情
25266,ngga sesuai isi hati lu,低俗色情
25266,munafik lu semua,低俗色情
25267,sinting,低俗色情
25268,turunkan jokowi,涉政
25274,babi,低俗色情
25281,kaya kunyuk,低俗色情
25284,bacot,低俗色情
25284,nyinyir,低俗色情
25284,cebong,涉政
25285,makan apaan gils,低俗色情
25286,jokowi kader pki terselubung boneka sekjen pkc,涉政
25286,bahayakan kedaulatan negara,涉政
25287,bajingan,低俗色情
25291,diam kamu!,低俗色情
25294,bloon,低俗色情
25294,cebong,涉政
25294,kotoran gembel,低俗色情
25295,antek bodoh,低俗色情
25298,udik,涉敏
25301,kafir&munafik,宗教
25304,etnis&kristen,宗教
25305,media2 bajingan,低俗色情
25305,mafia bejat,涉政
25307,ilusi kesucian ahok sang penista,涉政
25313,bloon bat,低俗色情
25314,rezim anti islam,宗教
25315,membenci ras tionghoa,涉敏
25319,cebong&kacung,涉敏
25320,tolol&dungu,低俗色情
25321,rezim,涉政
25322,kampret,低俗色情
25323,cocot,低俗色情
25325,tua renta bokong besar,低俗色情
25326,indonesia baru tanpa islam,宗教
25329,rezim jokowi akan musnah,涉政
25330,cacat,涉敏
25330,beng beng,低俗色情
25334,kontol,低俗色情
25334,ngocok,低俗色情
25334,crottt,低俗色情
25335,ngentot,低俗色情
25336,cacad,低俗色情
25342,anjer,低俗色情
25342,kunyuk,低俗色情
25343,jepit kontol,低俗色情
25346,bangsad,低俗色情
25347,bajingan,低俗色情
25351,cina babi,涉敏
25351,sokong lgbt,价值观
25353,pki,涉政
25354,antek aseng china,涉政
25354,kampret,低俗色情
25355,anjir,低俗色情
25357,sompret,低俗色情
25358,sontoloyo,低俗色情
25358,islam,宗教
25360,bubarkan dpr,涉政
25361,mulut terlalu besar,涉敏
25363,kafir,宗教
25365,penggantian rezim,涉政
25367,partai pengagum diktator,涉政
25370,goblok,低俗色情
25370,cebong,涉政
25375,goblok,低俗色情
25376,di selimutin,低俗色情
25377,ganyang pki,涉政
25377,pengkhianatan pki,涉政
25379,kapir,宗教
25381,kafir,宗教
25384,menghina agama kristen,宗教
25384,agama konyol,宗教
25385,gila,低俗色情
25386,cebong,涉敏
25386,dungunya,低俗色情
25389,cina,涉敏
25391,anjir,低俗色情
25393,jokowi = pki,涉政
25393,jokowi = tionghua,涉敏
25393,jokowi = antek asing,涉政
25397,lengserkan pak jokowi,涉政
25397,isu pki,涉政
25397,pembela kafir,宗教
25397,pri dan non pri,涉敏
25402,bangsad,低俗色情
25408,bacot,低俗色情
25408,goblok,低俗色情
25408,tolol,低俗色情
25409,bego,低俗色情
25411,rezim&anti islam,宗教
25412,nafsu seks,低俗色情
25412,sange,低俗色情
25412,titit,低俗色情
25417,tolol&jongos,低俗色情
25417,penista agama,宗教
25417,pendukung intoleransi,涉敏
25420,ngocok kontol sampe mucrat,低俗色情
25422,kaum sebelah,涉敏
25422,memersekusi umat agama lain,宗教
25424,onta arab,涉敏
25425,sby&golo,涉政
25426,anjer,低俗色情
25426,kunyuk,低俗色情
25427,ngocek kontol,低俗色情
25427,nyemburin pejuh,低俗色情
25429,kafir,宗教
25429,budak2nya,涉敏
25429,anjing2 nya,低俗色情
25429,sampah agama islam,宗教
25429,sampah masyarakat,涉敏
25432,cina2&songong jongkok,涉敏
25434,kasar&bacot,低俗色情
25435,brengsek&onta busuk&sampah,低俗色情
25442,komunis,涉政
25444,dikit*,低俗色情
25445,dalang kerusuhan 98,涉政
25445,dalang dr semua kerusuhan sara,涉政
25446,kontol,低俗色情
25446,diemut,低俗色情
25448,cocot,低俗色情
25449,tai,低俗色情
25451,bajingan,低俗色情
25455,fitnah,涉敏
25459,pribumi&anti aseng,涉敏
25460,aseng,涉敏
25460,koplo,低俗色情
25460,penista agama,宗教
25463,singkirkan cinta jauh-jauh&kebencian&membenci&menguasai dunia,涉政
25465,keparat,低俗色情
25467,setan,低俗色情
25468,ganyang pki,涉政
25469,goblok,低俗色情
25469,sontoloyo,低俗色情
25470,bangke,低俗色情
25470,busuk,低俗色情
25471,jamban,低俗色情
25473,tolol,低俗色情
25473,dipiara,涉政
25474,stres,涉敏
25477,sipit,涉敏
25477,songong,低俗色情
25479,cunnnn,低俗色情
25480,silit,低俗色情
25480,bacot,低俗色情
25480,kerja gak becus,涉敏
25480,keparat,低俗色情
25482,antek-antek pki,涉政
25483,congor,低俗色情
25484,sinting,低俗色情
25486,mba kunti,低俗色情
25491,komunis pki&umat islam&anti islam&adu domba,涉政
25492,bulu memek,低俗色情
25493,dimusnahkan,暴力恐怖
25493,perempuan indonesia yg ber-burqa atau bercadar,宗教
25499,babi&anjing,低俗色情
25501,silit,低俗色情
25502,stalk&bodo,涉敏
25506,memakan hidup-hidup,暴力恐怖
25510,kaum bani onta&kaum bani kampret,涉敏
25512,bajingan&presiden,涉政
25513,fitnah,涉政
25513,pak ahok,涉政
25518,lengserkan jokowi,涉政
25521,penjilat&penghina habib,宗教
25521,cucu baginda nabi,宗教
25522,usir orang-orang budha dan kristen,宗教
25522,bakar semua rumah rumah orang-orang kristen dan budha,暴力恐怖
25523,allah benci orang gendut,宗教
25524,wahabi&anti islam,宗教
25526,usir cina,涉敏
25530,kampungan&alay,低俗色情
25531,cebong,涉敏
25531,dungu,低俗色情
25532,kampang,低俗色情
25533,ahok,涉政
25535,banci bgt anjg,低俗色情
25535,mantan lo',涉敏
25538,banci,涉敏
25540,goblok,低俗色情
25540,kecebong,低俗色情
25544,pki&komunis cina,涉政
25545,babikafir,宗教
25546,aseng&hestek,涉敏
25547,bencong,涉敏
25549,pribumi&etnis cina&pengkhianat&perompak,涉敏
25549,ahok,涉政
25550,neo komunis,涉政
25551,cebong,低俗色情
25552,titit&tutut,低俗色情
25554,bodo,低俗色情
25555,culun&planga&plongo,低俗色情
25556,dick,低俗色情
25556,kntl,低俗色情
25557,najis,低俗色情
25558,dasar sarap,低俗色情
25560,bom,暴力恐怖
25562,babi,低俗色情
25564,goblok lo emang,低俗色情
25564,penjilat tolol,低俗色情
25568,nete,低俗色情
25573,babi,低俗色情
25574,cebong&kampret,涉政
25575,rezim jahat anti islam diktator,涉政
25576,eek,低俗色情
25578,monyet,涉敏
25579,kntl,低俗色情
25580,cebong&dungu,低俗色情
25580,belaga cool,低俗色情
25581,antek-antek komunis,涉政
25586,bani cingkrang,宗教
25586,jidat item,涉敏
25586,pantat panci,低俗色情
25588,bongok,低俗色情
25590,cina&senang&indonesia&susah,涉敏
25591,congor&sontoloyo,低俗色情
25591,sikat habis,暴力恐怖
25593,penghianat bangsa,涉政
25594,penista agama,宗教
25594,hamburger kaleee,低俗色情
25594,die2,涉敏
25595,cebong&gag ada otaknya,涉敏
25596,sipit,涉敏
25597,bangsad,低俗色情
25603,orang2 kristen,宗教
25605,wanita islam,宗教
25605,sebodoh,低俗色情
25605,jijik,低俗色情
25606,bacot,低俗色情
25607,kampret,低俗色情
25609,diharam-haramin,低俗色情
25610,nahan eek,低俗色情
25613,antek komunis,涉政
25613,kapolri politic_id,涉政
25616,bego,低俗色情
25617,sombong lu,低俗色情
25617,dasar maho,低俗色情
25619,bgst,低俗色情
25624,busuk,低俗色情
25625,usir org beragama budha di indonesia,宗教
25626,bangsad,低俗色情
25628,doublefuck,低俗色情
25628,kontol besar,低俗色情
25629,kampret,低俗色情
25636,memek,低俗色情
25645,sampah sarap,低俗色情
25647,cebong,涉政
25647,dongo,低俗色情
25648,wargapribumiasli&ilegal tka,涉敏
25648,gergaji,涉政
25648,2019gantipresiden,涉政
25650,teroris budha,暴力恐怖
25650,merendahkan al-quran,宗教
25652,ltte&teroris,暴力恐怖
25652,hindu sri langka,宗教
25653,robohkan rezim pendukung anti-islam,涉政
25655,orang asing,涉敏
25658,si kutil babi,涉敏
25658,pribumi,涉敏
25658,umat islam,宗教
25658,ahokjahat,涉政
25665,budha&teroris,宗教
25667,tolol,低俗色情
25668,cebong,涉政
25668,otak buntu,低俗色情
25669,apelancau sial,低俗色情
25669,cina,涉敏
25670,mencret,低俗色情
25672,china pengkhianat,涉政
25673,liberal&syiah&komunis,涉政
25673,bani jamban,涉敏
25675,sara,涉敏
25675,berbau busuk anyir bersimbah nanah luka,涉敏
25678,sontoloyo,低俗色情
25679,eue,低俗色情
25681,pki,涉政
25686,transgender,涉敏
25687,bencong&idiot&bloon,低俗色情
25690,pipis,低俗色情
25692,tai onta,低俗色情
25693,lesbi,低俗色情
25693,mampos,低俗色情
25693,babi sial,涉敏
25694,berantas penindas muslim,涉敏
25694,berantas semua penindas agama,涉敏
25697,cina&asu,涉敏
25699,partai penghina islam&ulama&muslim,宗教
25699,partai islam penghianat muslim indonesia,宗教
25701,syiah&yahudi,宗教
25703,kafir,宗教
25703,cebong,涉政
25703,gendeng,低俗色情
25703,hina,低俗色情
25703,mbelek lancung,低俗色情
25703,mentok sing gek angkrem,低俗色情
25703,jolodong,低俗色情
25708,bajingan,低俗色情
25708,gendut tai,低俗色情
25709,orang kafir,宗教
25710,sipit,涉敏
25710,ngrusak moral ank kcil,价值观
25711,pki,涉政
25713,hailah yahudi,宗教
25716,muslim benci anjing,宗教
25720,asu mrk itu',低俗色情
25721,bodo,低俗色情
25722,ngentot,低俗色情
25722,bispak,低俗色情
25722,porn,低俗色情
25722,bokep,低俗色情
25724,bajingan,低俗色情
25725,dasar kaum onta,涉敏
25725,bacot ajj digedein,低俗色情
25726,dijajah cina,涉政
25728,geblek,低俗色情
25729,muslim moderat&sasaran tembak,宗教
25729,buang islam,宗教
25730,sakit jiwa,涉敏
25730,banci,涉敏
25731,ngelonte,低俗色情
25731,lontenya,低俗色情
25731,lonte lonte parasit,低俗色情
25731,goblok,低俗色情
25734,jing,低俗色情
25734,belagak bgt elah,低俗色情
25735,jablay,低俗色情
25736,edan,低俗色情
25738,babi,涉敏
25738,ahok,涉政
25739,bacot&anjeng,低俗色情
25742,hantam aja,暴力恐怖
25742,dsr terkutuk,低俗色情
25744,ngentod,低俗色情
25744,mls2an,低俗色情
25745,bajingan,低俗色情
25746,bego,低俗色情
25747,pekok,低俗色情
25753,cacat mental,涉敏
25753,wong edan,低俗色情
25758,geblek,低俗色情
25760,antek asing,涉政
25761,keparat,低俗色情
25763,fuck off,低俗色情
25763,rasict,涉敏
25764,ganyang&pki,暴力恐怖
25764,tni ad,涉政
25765,antek komunis&pki,涉政
25766,bloon&goblok,低俗色情
25769,antek cina,涉敏
25770,kampret,低俗色情
25770,mencibir prestasi presiden,涉政
25772,laki bajingan,低俗色情
25774,jilat memek,低俗色情
25778,menghina islam,宗教
25780,musyrik&kafir,宗教
25781,bani onta,宗教
25781,b*go,低俗色情
25782,penaklukan,暴力恐怖
25784,pki,涉政
25784,daruratpki,涉政
25786,monyet,涉敏
25788,saranies,涉政
25789,cino babi,涉敏
25791,penipu,涉政
25793,hijab sangek pengen dientot,低俗色情
25793,blowjob&kontol&ngentothijab&sepongkontol&sangeberat,低俗色情
25794,ngentot,低俗色情
25794,memek,低俗色情
25794,colmek,低俗色情
25794,colokmemek,低俗色情
25794,jembut,低俗色情
25794,memekbecek,低俗色情
25795,mulut kotor,低俗色情
25796,usir cina dr balaan mangondow,涉敏
25798,goblok,低俗色情
25804,mampus diare,低俗色情
25807,berantas pki,涉政
25807,bubarkan pki,涉政
25810,bokong&apam,低俗色情
25811,anak haram,低俗色情
25811,kntl,低俗色情
25814,asu,低俗色情
25816,berak sekebon,低俗色情
25816,goblok,低俗色情
25816,taik ahok,涉政
25816,cebong kapir intoleran sara munafik,涉政
25818,dungu,低俗色情
25818,dipelihara,低俗色情
25819,gembel bengad,低俗色情
25821,tinggal dihutan&jaga dirimu dari tertawaan monyet hutan,涉敏
25822,memek&jilatin klitnya,低俗色情
25823,"presiden mukenya doang sok merakyat, sok asik naik motor batangan.. kebijakannya mah nyekek rakyat miskin dan kaum buruh",涉政
25825,anjing2,低俗色情
25825,ahok.kaum babi,涉敏
25825,bnyk bacot,低俗色情
25825,duel sma gw,暴力恐怖
25833,dasar si mimin bolot,涉敏
25834,mati aja lu,暴力恐怖
25834,bajingan,低俗色情
25836,kilafah&komunis,涉政
25841,perangi kafir,宗教
25841,memecah belah bangsa,涉政
25843,yahudi&nasrani,宗教
25844,hina kyai nu,宗教
25844,hina ahok,涉政
25844,mabok kencing onta,低俗色情
25845,pki,涉政
25846,anjir,低俗色情
25847,goblok,低俗色情
25847,didumay,低俗色情
25848,bodoh amat,低俗色情
25853,masa bodoh,低俗色情
25863,pak jokowi&antek cina,涉政
25863,diktator,涉政
25863,hti,涉敏
25865,banci,低俗色情
25866,tai,低俗色情
25868,cebong,涉敏
25874,brengsek,低俗色情
25875,ngentot,低俗色情
25875,sange',低俗色情
25877,pengkhianat&antek-anteknya,涉政
25877,menusuk dr belakang,暴力恐怖
25880,ngewe,低俗色情
25882,muslim rohingya,宗教
25884,penista agama,宗教
25884,al-maidah 51,宗教
25886,busuk2&tae onta,低俗色情
25887,burik,低俗色情
25889,si kutil babi,涉敏
25889,pribumi,涉敏
25889,umat islam,宗教
25892,penghina agama,宗教
25892,kaum munafik,宗教
25895,anjir,低俗色情
25898,pki,涉政
25900,cina,涉敏
25901,ngamfrak,低俗色情
25901,kamfret,低俗色情
25902,jaaaaaaancuuuuuuuk,低俗色情
25902,kau,低俗色情
25902,lips service,低俗色情
25902,onta',涉敏
25906,cebong,涉政
25911,besar badan daripada titit,低俗色情
25915,bangsad,低俗色情
25916,dungu,低俗色情
25918,jokowi&perintah partai dan taipannya,涉政
25919,titit,低俗色情
25919,anjingnya ahok,涉政
25922,cebong,低俗色情
25926,maho,低俗色情
25926,njir,低俗色情
25929,bego,低俗色情
25930,aseng,涉敏
25930,asing,涉敏
25931,anjing,低俗色情
25932,menindas&membunuh,暴力恐怖
25932,jihad,暴力恐怖
25935,goblok&bego,低俗色情
25939,monyet,涉敏
25951,aseng,涉敏
25952,brengsek&anjirittt,低俗色情
25953,ahok kafir rasis,涉政
25953,rakyat pribumi& tionghoa,涉敏
25956,syi'ah&evangelis&lgbt&islamis,宗教
25957,aseng/asing,涉敏
25957,konco2nya,涉敏
25958,kunyuk,低俗色情
25958,cyduk,低俗色情
25961,bangsad,低俗色情
25961,kuadrat,低俗色情
25965,tolol,低俗色情
25967,cebong,涉政
25969,azab&bangke,暴力恐怖
25970,bodo,低俗色情
25972,bani bong,涉敏
25976,penista agama,宗教
25976,penjarakan,暴力恐怖
25978,tai,低俗色情
25979,banci,涉敏
25980,rusuhin kerja orang,涉政
25981,jahatin anak orang,涉敏
25981,jahat otong,涉敏
25981,sinting,低俗色情
25982,melayu&hindu,宗教
25983,teroris islam,宗教
25983,buang islam,宗教
25984,anjir,低俗色情
25990,cupu,低俗色情
25993,cebong,涉政
25994,cebong&kacung,涉敏
25997,brengsek,低俗色情
25999,buang islam,宗教
26001,kriminalisasi ulama,宗教
26003,aseng,涉敏
26003,sakit hati,价值观
26005,lengserkan,涉政
26005,diseruduk b2,暴力恐怖
26007,brengsek,低俗色情
26007,mampus,暴力恐怖
26008,kontol&memek&ngentot,低俗色情
26011,fahri hamzah&pembawa tas presiden,涉政
26012,org batak,涉敏
26012,org tionghoa sesat,涉敏
26012,batak murtad,宗教
26015,antek dollar,涉政
26016,rohingya&menistakan gadis budha,涉敏
26021,asu,低俗色情
26022,rakitan bom,暴力恐怖
26025,antek komunis&pki,涉政
26026,pecun-dang,低俗色情
26031,brengsek,低俗色情
26033,cina kafir,涉敏
26033,ahok pemimpin babi,涉政
26033,tukang korupsi,违法
26034,anjirrr&bloon,低俗色情
26035,kafir,宗教
26035,bau busuk,低俗色情
26037,jancuk,低俗色情
26040,bangsat,低俗色情
26040,bejat,低俗色情
26040,jerawat di pantat,低俗色情
26040,bodat,低俗色情
26041,kampungan,低俗色情
26044,pki,涉政
26044,lengserkan jokowi,涉政
26046,hambok&ngorak arik ndhog,低俗色情
26047,anak pki,涉政
26047,jongos cina komunis,涉政
26050,bangsat&taik,低俗色情
26050,bahasa babi ahok,涉敏
26051,kunyuk,低俗色情
26051,papih,低俗色情
26052,dasar cebong,低俗色情
26054,bokong,低俗色情
26055,bogel kunyuk,低俗色情
26057,agama,宗教
26058,islam&liberal&syiah&komunis,宗教
26059,neopki&komunis&atheis,涉政
26059,rezim jkw,涉政
26062,rezim&hancur,涉政
26066,memek,低俗色情
26068,khilafah,涉政
26069,orang budha&biadab,宗教
26069,mengepung kedutaan,涉政
26071,aseng,涉敏
26072,komunis,涉政
26072,kapitalis,涉政
26073,anjing,低俗色情
26077,kacrut,低俗色情
26079,bajingan,低俗色情
26081,prabowo&nkri harga mati,涉政
26082,anjir,低俗色情
26084,anjir,低俗色情
26085,penista agama,宗教
26085,ahok,涉政
26087,cebong&dungu,涉敏
26089,rezim jokowi,涉政
26090,cebong&kampret,涉敏
26091,babi,低俗色情
26095,kampret&dungu,低俗色情
26095,kontrak di stop,涉政
26097,bloon&bacot,低俗色情
26097,congornya si joko,涉敏
26099,yahudi,宗教
26101,diperangi,暴力恐怖
26101,china&arab&indo&bulai&yahudi,涉敏
26102,pki&memberangus,涉政
26102,pki&memberangus,暴力恐怖
26105,cebong&dongo,涉敏
26106,kampret,低俗色情
26106,kecoa,低俗色情
26106,tai,低俗色情
26108,cina&antek penjajah,涉政
26112,antek orang papua,涉政
26115,maho,低俗色情
26116,tka china,涉政
26116,ganti presiden,涉政
26118,kunyuk,低俗色情
26121,tai,低俗色情
26124,prri/permesta,涉政
26126,brengsek,低俗色情
26127,kafir&komunis,宗教
26127,teroris,暴力恐怖
26128,kontol,低俗色情
26129,idiot,低俗色情
26131,terjajah sama cina,涉政
26136,jancuk&matamu&picek,低俗色情
26138,sapi&onta&curut khilafah&kecoa&asu&kampret&pentol korek&bumi datar&otak micin,涉敏
26138,cebong&bong200&ebang&kolam butek mewek,涉敏
26138,cemen&cengeng,低俗色情
26140,sara,涉敏
26141,pak&kalo&anak buah&mulutnya kayak gini,涉政
26143,geblek,低俗色情
26145,block,涉敏
26146,kontolnyaa,低俗色情
26146,dicroottin kontol,低俗色情
26146,kontol yg keras,低俗色情
26149,kampret,低俗色情
26149,taik,低俗色情
26149,jolok2 mata lo,暴力恐怖
26157,celeng&tolol&koplak,低俗色情
26158,komunis,涉政
26160,pemberontak&pengkhianat,涉政
26162,buang islam,宗教
26169,dungu,低俗色情
26174,mulut jamban,低俗色情
26175,antek asing barat&asing aseng,涉政
26178,transgender,涉敏
26178,busuk,低俗色情
26178,serem,低俗色情
26178,sundel bolong,低俗色情
26180,kunyuk,低俗色情
26180,pengkhianat penghancur bangsa,涉政
