text,category,misogyny,target
"@yumnafawaz يمنى فواز، ارحمي حالك، اشفقي على حالك واسكتي.
ما بعرف اذا ممكن اي شخص اشتغل صحافة بيوم من الايام، اي ول… https://t.co/B0PhaDJtL6",discredit,misogyny,active
@yumnafawaz @rayaelhassan معلومات أكيدة. من وين يا تقبري قلبي بتأكدي وبتسألي. لا هيك الإعلام لا بلا.,none,none,none
@DimaSadek انشالله منقبّرك,damning,misogyny,active
@DimaSadek عنجد انك وحدة حمارة بلا فهم,discredit,misogyny,active
RT @salibareema: جويل بو يونس @joellebouyounes كتير حب الك ولكل مراسلات ال OTV ❤️  ويا جبل ما يهزك ريح مش طلعت الثورة ضدكن وضد فخامة الجبل…,none,none,none
@berrynawal الله يقويكي ويحميكي,none,none,none
@yumnafawaz والجيش اشتبك معهم بالرصاص وفي جريح منهم لان قوصوا عالجيش اللبناني,none,none,none
@DimaSadek يلا كمان مرة كلي خرا ���,discredit,misogyny,active
@DimaSadek #ديما_الواطية_الغبية_الكذابة_الحمارة_تفو_عليكِ,discredit,misogyny,active
@yumnafawaz التاريخ عالورقة ١٧ تشرين الاول يعني ما كان بلش الحراك بعد ����,none,none,none
@DimaSadek وانت الشبيحة الواطية لازم يمنعوك تمشي عالطرقات.,discredit,misogyny,active
@DimaSadek غشيمة شو علقك مع بيت شمص �,discredit,misogyny,active
@DimaSadek شو قاهرك يا مريضة موتي ��,threat of violence,misogyny,active
@joellebouyounes ما بغبرو على صرمايتك ���� الوطاوة والحقد بجيناتن,none,none,none
@DimaSadek كلامكي صحيح ياديما وأكثر  الحقيقهً ان السيد اذى لبنان اكثر من كلن. نعم اكثر من كلن.,none,none,none
@DimaSadek � يقبر قلبك و يقهرك إنشاءالله,damning,misogyny,active
@DimaSadek العمى بعيونك ما شايفي غير الجنرال قدامك .... شو راكب أمك الجنرال ؟!!!!!,damning,misogyny,active
@DimaSadek بعد خازوق دوار كفرمان خازوق سكود من طرابلس,none,none,none
@DimaSadek والله بهنيكي  على المعلومات,none,none,none
@AboHass94250800 @DimaSadek هيدي مريضه ومجنونه ��,discredit,misogyny,active
@DimaSadek و مش كل الناس ل عم بطالب بحقوقها بهل وطن عندها نفس مطلبك انتي و كم خاين للوطن,none,none,none
@yumnafawaz الغبية إذا نطقت�,discredit,misogyny,active
@DimaSadek من كتر الخوف وقفو شعرات راسك لوحدن هههههه,none,none,none
@DimaSadek فيك تخرسي وبلا فتنة اصلا انت كل عمرك بتلحقي دولار شو تغير عم تركبي موجة فينا نعرف اديش رصيدك بالبنك ارفعي سرية مصرفية عن حساباتك,discredit,misogyny,active
"RT @Teffa7a: @Myeconomy4 @DimaSadek Hala hala ho Dima is a HO !!!!
ومعك حق كلكن ديما صادق",none,none,none
@DimaSadek هو أكيد رح يقبر قلبك �,threat of violence,misogyny,active
"@DimaSadek روحي عشي زوجك الحج 
ما تحكي حكي اكبر منك",stereotyping & objectification,misogyny,active
@yumnafawaz بتعرفوا كل شي خزات العين و بس تقولي كلن يعني كلن ليش بتصيري غبية غشيمة و واضح انو السيد مش من كلن ...,discredit,misogyny,active
@DimaSadek ان شاء الله يقبرك و منبزق عقبرك و منجيب الكلاب تشخ بنص قبرك,damning,misogyny,active
@DimaSadek برافو ديما�� دعمك للثورة كتير مهم,none,none,none
@yumnafawaz فهمي منيح بعدين احكي مش انه تكتبي تويت هيكي هديلنا بالك السيد اكبر بكتير من انه انت تحكي او تحرفي خطابه,none,none,none
@yumnafawaz لتعرفي تحكي بالاول ابقي نظري,none,none,none
@yumnafawaz العمر الو حق. بدنا شخص شب وذكي وكفوء وعنده كاريزما يحكم هالبلد الزغتور الحلو,none,none,none
نانسي السبع مصرة ما نسمع شي الا اللي بتقولوا هيي حتى لما تطلب منها سمر تسكت بتواصل خطابها المعد سلفا وبتقلها ما فيكي تسمعي شي,none,none,none
@DimaSadek ما شفتي الا موقع التيار يا واطية، يا حقودة ، والله ما رح تلاقي مجرور يلمك https://t.co/gfDNhJzeY7,discredit,misogyny,active
@DimaSadek نشالله متكري حالك لبنانيه اكتر منو .هيدا ابنو شهيد فدا الوطن ما تزايدي عليه ولا بيطلعلك .صرمايتو بتسوا راسك,dominance,misogyny,active
@yumnafawaz شفتي التاريخ دخلك يا جاهلة ؟,discredit,misogyny,active
@DimaSadek صرمايتو بناعك يا بنت الحرام..,discredit,misogyny,active
@DimaSadek والله انت بتحكي بلسان كل الأحرار وبتقولي كلام كل واحد بدو يقولو... بحييكي على شجاعتك!! Don’t ever stop. You are an inspiration,none,none,none
@yumnafawaz @jREgLpttLQhWQq3 هلق بيطلّعوا بيان أنهم غير تابعين لهم وأعمال فردية، وآخر شي بيقولوا ما في شي بالنبطية���,none,none,none
RT @monachebib: @DimaSadek يا عيب الشوم عليكي انتي رمز الحقارة,discredit,misogyny,active
@DimaSadek يا عاطلة صرتي بدك تعطي الجيش اوامر ....فشرتي انت ويلي عم يحرضك .. على فكرة كل يلي متلك مفكرين انو كل الع… https://t.co/PS51bNjDYC,discredit,misogyny,active
@yumnafawaz اي وانتي شوماغصك حزب الله مش جزء من الفساد سواء قالت الاخبار ام لم تقل,none,none,none
"@DimaSadek يا ريت بتسمعي كلام السيّد حسن بدّقة..
كرمال يمكن يكونوا من اعلى لحظات الفهم بحياتك.",none,none,none
@DimaSadek اخرسي وانضبي وحدة وسخة,discredit,misogyny,active
@Mohd_issa44 @DimaSadek مين زوجها��لهل دبة,discredit,misogyny,active
@DimaSadek انشالله بيقبرك ديما...,damning,misogyny,active
@DimaSadek تلحسي بعضك شو فناصه قال العهد ��,discredit,misogyny,active
"RT @samar_naser5: ديما أكتر وحدة بتتحمل مسؤولية باللي عم تتعرضلوا البنت!
انت وحدة متنمرة ومؤذية @dimasadek وحاجتك تكتبي وتمحي إذا ما بتعرفي…",discredit,misogyny,active
@yumnafawaz ��شو هلتحليل؟! ولاووو,none,none,none
@yumnafawaz وصلي لزنارو قبل ما تجعدني,dominance,misogyny,active
@DimaSadek لو بتوقفي كتابة قصص من نسج الخيال و خليكي بالقراءة عن التيليبرومبتر بكون احسن ��‍♀️,none,none,none
@DimaSadek هيدا واجبنا وكلنا ابد وحدة,none,none,none
@DimaSadek #ديما_الوطية  بعدك واطية وحقيرة ولي هبلة ليش بتحطي نفسك بهيك مواقف بالفيديو مبين انه ما ضربها انتي مصرة على الاستحمار,discredit,misogyny,active
@DimaSadek احلا شعب واحلا متظاهرين في العالم واحلا ثوره #وزمر_ياحسن_زميره,none,none,none
@DimaSadek ليكي العالم وين و انتو بشو بالك. وحدة سخيفة,discredit,misogyny,active
@DimaSadek الله يتقبل دعوتك �,none,none,none
@NicoleHajal @LbciLebanon @DimaSadek ما احلاكي لما بيطلع منك كلام حلو,none,none,none
"@fadis23 @KSaghieh @DimaSadek رئيس الحكومة قال في واحد و ٢ و ٣ 
و اذا بدكم انتخابات منروح على انتخابات 
و انتو بتقر… https://t.co/XC7wakQBOS",none,none,none
@DimaSadek جايي دورك حضري حالك عالحبس,threat of violence,misogyny,active
"@DimaSadek #ديما_الواطية 
ابكي بترتاحي",stereotyping & objectification,misogyny,active
@DimaSadek ولك حلي عن. ربناااااااا بقى يئطعمرك ما اغلظك,discredit,misogyny,active
@yumnafawaz بس يا يمنى بشرفك بس حاجي تستغبوا العالم,none,none,none
@DimaSadek مره تانيه تافهه بجداره,discredit,misogyny,active
@DimaSadek يا جلجوقة الخيام روحي اسئلي القضاء وين صار,discredit,misogyny,active
@joellebouyounes شكراً جويل لصدقك، شكراً قلتي يلّي جارحنا، شكراً حكيتي الحقيقة بعقر دارن...شكراً لإلتزامك... كل الحب ���,none,none,none
@DimaSadek انت شخص كتير مفيد بالحياة ، اليوم كان معي امساك والحمدالله مشي حالي بس شفت صورتك,none,none,none
@DimaSadek نشالله منقبرك�,damning,misogyny,active
@yumnafawaz ركزي حبيبتي ركزي,none,none,none
"@berrynawal ههههههههه اهم شي القياس 
روحي انضبي بقا",discredit,misogyny,active
@KzMKqP8DiqmbRfY @kwack_b @DimaSadek الموضوع مش مصدق او غير مصدق الموضوع هوي احتلال واضح واستعمال الشيعة كجسر عبور,none,none,none
@DimaSadek @mohamad88659219 الله يحميك ديماممكن سوال,none,none,none
@RitaZgheib17 @ritachebib41 @DimaSadek هاتي بوسة,sexual harassment,misogyny,active
@DimaSadek الله يحي اصلك الله يخلي البطن يلي حملك,none,none,none
@DimaSadek @NicoleHajal تحتفلو بالنصر في ثورتكم انشاء الله ���,none,none,none
@DimaSadek نهيق الحمير يقطع عمرك,discredit,misogyny,active
@DimaSadek بيكفي كذب اهلك عايشين عمرهم بين يلي عم بتقولي عم بهددوها وأنت من يوم يومك تافهة وما سمعنا حدا قرب صوبهم.  استحي ع حالك,discredit,misogyny,active
@NicoleHajal الله الحامي الثورة مضيئة ونوركن كفاية,none,none,none
@yumnafawaz روحي انضبي لأنك ما فاهمي شي من الصحافة وين الموضوعية واحترام رأي الأخر ونقل الحقائق كما هي عم تخانقي ال… https://t.co/rXn5I9PIMk,discredit,misogyny,active
RT @ZainabA50021358: @zna_krm @DimaSadek @LebarmyOfficial هيدي وحدة داعشية بتسوى صرماية عتيقه,discredit,misogyny,active
@DimaSadek الرينغ يا حيوانة خربانة الدني وإنتي بعدك بتحرضي,discredit,misogyny,active
@DimaSadek كذبك و استغلالك للناس صار باقصى درجاتو... اكتفي لان حالتك صارت مرضيّة روحي تعالجي.... ناشرة الاشاعات و ا… https://t.co/AhGu7FhBSZ,discredit,misogyny,active
@DimaSadek انتي اخرسي انتي من الفاسدين ما الك حق تحكي انتي من كلون يعني كلون ما بدي اسمع صوتك مفهوم...,discredit,misogyny,active
@Jessicaazar شتقتلك الشاشة جيسكا،وين عم تتظاهري�,none,none,none
@berrynawal انتبهي الله يحميكي!,none,none,none
@DimaSadek موتي يا مريضة يا ديما,threat of violence,misogyny,active
@moeshamseddine @DimaSadek الحاقدة الحائرة,discredit,misogyny,active
